incluirServicos,id,nome,descricao,planoTarifario,planoTarifarioId,valor
				,41436,FRANQUIA_DADOS_300KB_1.50,FRANQUIA_DADOS_300KB_1.50,1201,1201,1.50
				,41437,FRANQUIA_DADOS_300KB_8.00,FRANQUIA_DADOS_300KB_8.00,1201,1201,8.00
				,41438,FRANQUIA_DADOS_300KB_10.90,FRANQUIA_DADOS_300KB_10.90,1201,1201,10.90
				,41439,FRANQUIA_DADOS_300KB_11.90,FRANQUIA_DADOS_300KB_11.90,1201,1201,11.90
				,41440,FRANQUIA_DADOS_300KB_12.90,FRANQUIA_DADOS_300KB_12.90,1201,1201,12.90
				,41441,FRANQUIA_DADOS_300KB_12.90,FRANQUIA_DADOS_300KB_12.90,1201,1201,12.90
				,41442,FRANQUIA_DADOS_300KB_14.90,FRANQUIA_DADOS_300KB_14.90,1201,1201,14.90
				,41443,FRANQUIA_DADOS_300KB_15.90,FRANQUIA_DADOS_300KB_15.90,1201,1201,15.90
				,41444,FRANQUIA_DADOS_300KB_16.90,FRANQUIA_DADOS_300KB_16.90,1201,1201,16.90
				,41445,FRANQUIA_DADOS_300KB_17.90,FRANQUIA_DADOS_300KB_17.90,1201,1201,17.90
				,41446,FRANQUIA_DADOS_300KB_18.90,FRANQUIA_DADOS_300KB_18.90,1201,1201,18.90
				,41447,FRANQUIA_DADOS_300KB_22.90,FRANQUIA_DADOS_300KB_22.90,1201,1201,22.90
				,41448,FRANQUIA_DADOS_300KB_23.90,FRANQUIA_DADOS_300KB_23.90,1201,1201,23.90
				,41449,FRANQUIA_DADOS_300KB_26.90,FRANQUIA_DADOS_300KB_26.90,1201,1201,26.90
				,41450,FRANQUIA_DADOS_300KB_27.90,FRANQUIA_DADOS_300KB_27.90,1201,1201,27.90
				,41451,FRANQUIA_DADOS_300KB_31.90,FRANQUIA_DADOS_300KB_31.90,1201,1201,31.90
				,41452,FRANQUIA_DADOS_300KB_34.90,FRANQUIA_DADOS_300KB_34.90,1201,1201,34.90
				,41453,FRANQUIA_DADOS_300KB_39.90,FRANQUIA_DADOS_300KB_39.90,1201,1201,39.90
				,41454,FRANQUIA_DADOS_300KB_43.90,FRANQUIA_DADOS_300KB_43.90,1201,1201,43.90
				,41455,FRANQUIA_DADOS_300KB_46.90,FRANQUIA_DADOS_300KB_46.90,1201,1201,46.90
				,41456,FRANQUIA_DADOS_300KB_63.90,FRANQUIA_DADOS_300KB_63.90,1201,1201,63.90
				,41457,FRANQUIA_DADOS_300KB_76.90,FRANQUIA_DADOS_300KB_76.90,1201,1201,76.90
				,41458,FRANQUIA_DADOS_1MB_8.00,FRANQUIA_DADOS_1MB_8.00,1202,1202,8.00
				,41459,FRANQUIA_DADOS_1MB_10.90,FRANQUIA_DADOS_1MB_10.90,1202,1202,10.90
				,41460,FRANQUIA_DADOS_1MB_11.90,FRANQUIA_DADOS_1MB_11.90,1202,1202,11.90
				,41461,FRANQUIA_DADOS_1MB_12.90,FRANQUIA_DADOS_1MB_12.90,1202,1202,12.90
				,41462,FRANQUIA_DADOS_1MB_13.90,FRANQUIA_DADOS_1MB_13.90,1202,1202,13.90
				,41463,FRANQUIA_DADOS_1MB_14.90,FRANQUIA_DADOS_1MB_14.90,1202,1202,14.90
				,41464,FRANQUIA_DADOS_1MB_15.90,FRANQUIA_DADOS_1MB_15.90,1202,1202,15.90
				,41465,FRANQUIA_DADOS_1MB_16.90,FRANQUIA_DADOS_1MB_16.90,1202,1202,16.90
				,41466,FRANQUIA_DADOS_1MB_17.90,FRANQUIA_DADOS_1MB_17.90,1202,1202,17.90
				,41467,FRANQUIA_DADOS_1MB_18.90,FRANQUIA_DADOS_1MB_18.90,1202,1202,18.90
				,41468,FRANQUIA_DADOS_1MB_22.90,FRANQUIA_DADOS_1MB_22.90,1202,1202,22.90
				,41469,FRANQUIA_DADOS_1MB_23.90,FRANQUIA_DADOS_1MB_23.90,1202,1202,23.90
				,41470,FRANQUIA_DADOS_1MB_26.90,FRANQUIA_DADOS_1MB_26.90,1202,1202,26.90
				,41471,FRANQUIA_DADOS_1MB_27.90,FRANQUIA_DADOS_1MB_27.90,1202,1202,27.90
				,41472,FRANQUIA_DADOS_1MB_31.90,FRANQUIA_DADOS_1MB_31.90,1202,1202,31.90
				,41473,FRANQUIA_DADOS_1MB_34.90,FRANQUIA_DADOS_1MB_34.90,1202,1202,34.90
				,41474,FRANQUIA_DADOS_1MB_39.90,FRANQUIA_DADOS_1MB_39.90,1202,1202,39.90
				,41475,FRANQUIA_DADOS_1MB_43.90,FRANQUIA_DADOS_1MB_43.90,1202,1202,43.90
				,41476,FRANQUIA_DADOS_1MB_46.90,FRANQUIA_DADOS_1MB_46.90,1202,1202,46.90
				,41477,FRANQUIA_DADOS_1MB_63.90,FRANQUIA_DADOS_1MB_63.90,1202,1202,63.90
				,41478,FRANQUIA_DADOS_1MB_76.90,FRANQUIA_DADOS_1MB_76.90,1202,1202,76.90
				,41479,FRANQUIA_DADOS_2MB_1.50,FRANQUIA_DADOS_2MB_1.50,1203,1203,1.50
				,41480,FRANQUIA_DADOS_2MB_8.00,FRANQUIA_DADOS_2MB_8.00,1203,1203,8.00
				,41481,FRANQUIA_DADOS_2MB_10.90,FRANQUIA_DADOS_2MB_10.90,1203,1203,10.90
				,41482,FRANQUIA_DADOS_2MB_11.90,FRANQUIA_DADOS_2MB_11.90,1203,1203,11.90
				,41483,FRANQUIA_DADOS_2MB_12.90,FRANQUIA_DADOS_2MB_12.90,1203,1203,12.90
				,41484,FRANQUIA_DADOS_2MB_13.90,FRANQUIA_DADOS_2MB_13.90,1203,1203,13.90
				,41485,FRANQUIA_DADOS_2MB_14.90,FRANQUIA_DADOS_2MB_14.90,1203,1203,14.90
				,41486,FRANQUIA_DADOS_2MB_15.90,FRANQUIA_DADOS_2MB_15.90,1203,1203,15.90
				,41487,FRANQUIA_DADOS_2MB_16.90,FRANQUIA_DADOS_2MB_16.90,1203,1203,16.90
				,41488,FRANQUIA_DADOS_2MB_17.90,FRANQUIA_DADOS_2MB_17.90,1203,1203,17.90
				,41489,FRANQUIA_DADOS_2MB_18.90,FRANQUIA_DADOS_2MB_18.90,1203,1203,18.90
				,41490,FRANQUIA_DADOS_2MB_22.90,FRANQUIA_DADOS_2MB_22.90,1203,1203,22.90
				,41491,FRANQUIA_DADOS_2MB_23.90,FRANQUIA_DADOS_2MB_23.90,1203,1203,23.90
				,41492,FRANQUIA_DADOS_2MB_26.90,FRANQUIA_DADOS_2MB_26.90,1203,1203,26.90
				,41493,FRANQUIA_DADOS_2MB_27.90,FRANQUIA_DADOS_2MB_27.90,1203,1203,27.90
				,41494,FRANQUIA_DADOS_2MB_31.90,FRANQUIA_DADOS_2MB_31.90,1203,1203,31.90
				,41495,FRANQUIA_DADOS_2MB_34.90,FRANQUIA_DADOS_2MB_34.90,1203,1203,34.90
				,41496,FRANQUIA_DADOS_2MB_39.90,FRANQUIA_DADOS_2MB_39.90,1203,1203,39.90
				,41497,FRANQUIA_DADOS_2MB_43.90,FRANQUIA_DADOS_2MB_43.90,1203,1203,43.90
				,41498,FRANQUIA_DADOS_2MB_46.90,FRANQUIA_DADOS_2MB_46.90,1203,1203,46.90
				,41499,FRANQUIA_DADOS_2MB_63.90,FRANQUIA_DADOS_2MB_63.90,1203,1203,63.90
				,41500,FRANQUIA_DADOS_2MB_76.90,FRANQUIA_DADOS_2MB_76.90,1203,1203,76.90
				,41501,FRANQUIA_DADOS_6MB_1.50,FRANQUIA_DADOS_6MB_1.50,1204,1204,1.50
				,41502,FRANQUIA_DADOS_6MB_8.00,FRANQUIA_DADOS_6MB_8.00,1204,1204,8.00
				,41503,FRANQUIA_DADOS_6MB_10.90,FRANQUIA_DADOS_6MB_10.90,1204,1204,10.90
				,41504,FRANQUIA_DADOS_6MB_11.90,FRANQUIA_DADOS_6MB_11.90,1204,1204,11.90
				,41505,FRANQUIA_DADOS_6MB_12.90,FRANQUIA_DADOS_6MB_12.90,1204,1204,12.90
				,41506,FRANQUIA_DADOS_6MB_13.90,FRANQUIA_DADOS_6MB_13.90,1204,1204,13.90
				,41507,FRANQUIA_DADOS_6MB_14.90,FRANQUIA_DADOS_6MB_14.90,1204,1204,14.90
				,41508,FRANQUIA_DADOS_6MB_15.90,FRANQUIA_DADOS_6MB_15.90,1204,1204,15.90
				,41509,FRANQUIA_DADOS_6MB_16.90,FRANQUIA_DADOS_6MB_16.90,1204,1204,16.90
				,41510,FRANQUIA_DADOS_6MB_17.90,FRANQUIA_DADOS_6MB_17.90,1204,1204,17.90
				,41511,FRANQUIA_DADOS_6MB_18.90,FRANQUIA_DADOS_6MB_18.90,1204,1204,18.90
				,41512,FRANQUIA_DADOS_6MB_22.90,FRANQUIA_DADOS_6MB_22.90,1204,1204,22.90
				,41513,FRANQUIA_DADOS_6MB_23.90,FRANQUIA_DADOS_6MB_23.90,1204,1204,23.90
				,41514,FRANQUIA_DADOS_6MB_26.90,FRANQUIA_DADOS_6MB_26.90,1204,1204,26.90
				,41515,FRANQUIA_DADOS_6MB_27.90,FRANQUIA_DADOS_6MB_27.90,1204,1204,27.90
				,41516,FRANQUIA_DADOS_6MB_31.90,FRANQUIA_DADOS_6MB_31.90,1204,1204,31.90
				,41517,FRANQUIA_DADOS_6MB_34.90,FRANQUIA_DADOS_6MB_34.90,1204,1204,34.90
				,41518,FRANQUIA_DADOS_6MB_39.90,FRANQUIA_DADOS_6MB_39.90,1204,1204,39.90
				,41519,FRANQUIA_DADOS_6MB_43.90,FRANQUIA_DADOS_6MB_43.90,1204,1204,43.90
				,41520,FRANQUIA_DADOS_6MB_46.90,FRANQUIA_DADOS_6MB_46.90,1204,1204,46.90
				,41521,FRANQUIA_DADOS_6MB_63.90,FRANQUIA_DADOS_6MB_63.90,1204,1204,63.90
				,41522,FRANQUIA_DADOS_6MB_76.90,FRANQUIA_DADOS_6MB_76.90,1204,1204,76.90
				,41523,FRANQUIA_DADOS_10MB_1.50,FRANQUIA_DADOS_10MB_1.50,1205,1205,1.50
				,41524,FRANQUIA_DADOS_10MB_2.90,FRANQUIA_DADOS_10MB_2.90,1205,1205,2.90
				,41525,FRANQUIA_DADOS_10MB_8.00,FRANQUIA_DADOS_10MB_8.00,1205,1205,8.00
				,41526,FRANQUIA_DADOS_10MB_10.90,FRANQUIA_DADOS_10MB_10.90,1205,1205,10.90
				,41527,FRANQUIA_DADOS_10MB_11.90,FRANQUIA_DADOS_10MB_11.90,1205,1205,11.90
				,41528,FRANQUIA_DADOS_10MB_12.90,FRANQUIA_DADOS_10MB_12.90,1205,1205,12.90
				,41529,FRANQUIA_DADOS_10MB_13.90,FRANQUIA_DADOS_10MB_13.90,1205,1205,13.90
				,41530,FRANQUIA_DADOS_10MB_14.90,FRANQUIA_DADOS_10MB_14.90,1205,1205,14.90
				,41531,FRANQUIA_DADOS_10MB_15.90,FRANQUIA_DADOS_10MB_15.90,1205,1205,15.90
				,41532,FRANQUIA_DADOS_10MB_16.90,FRANQUIA_DADOS_10MB_16.90,1205,1205,16.90
				,41533,FRANQUIA_DADOS_10MB_17.90,FRANQUIA_DADOS_10MB_17.90,1205,1205,17.90
				,41534,FRANQUIA_DADOS_10MB_18.90,FRANQUIA_DADOS_10MB_18.90,1205,1205,18.90
				,41535,FRANQUIA_DADOS_10MB_22.90,FRANQUIA_DADOS_10MB_22.90,1205,1205,22.90
				,41536,FRANQUIA_DADOS_10MB_23.90,FRANQUIA_DADOS_10MB_23.90,1205,1205,23.90
				,41537,FRANQUIA_DADOS_10MB_26.90,FRANQUIA_DADOS_10MB_26.90,1205,1205,26.90
				,41538,FRANQUIA_DADOS_10MB_27.90,FRANQUIA_DADOS_10MB_27.90,1205,1205,27.90
				,41539,FRANQUIA_DADOS_10MB_31.90,FRANQUIA_DADOS_10MB_31.90,1205,1205,31.90
				,41540,FRANQUIA_DADOS_10MB_34.90,FRANQUIA_DADOS_10MB_34.90,1205,1205,34.90
				,41541,FRANQUIA_DADOS_10MB_39.90,FRANQUIA_DADOS_10MB_39.90,1205,1205,39.90
				,41542,FRANQUIA_DADOS_10MB_43.90,FRANQUIA_DADOS_10MB_43.90,1205,1205,43.90
				,41543,FRANQUIA_DADOS_10MB_46.90,FRANQUIA_DADOS_10MB_46.90,1205,1205,46.90
				,41544,FRANQUIA_DADOS_10MB_63.90,FRANQUIA_DADOS_10MB_63.90,1205,1205,63.90
				,41545,FRANQUIA_DADOS_10MB_76.90,FRANQUIA_DADOS_10MB_76.90,1205,1205,76.90
				,41546,FRANQUIA_DADOS_12MB_0.00,FRANQUIA_DADOS_12MB_0.00,1217,1217,0.00
				,41547,FRANQUIA_DADOS_12MB_1.50,FRANQUIA_DADOS_12MB_1.50,1217,1217,1.50
				,41548,FRANQUIA_DADOS_12MB_1.90,FRANQUIA_DADOS_12MB_1.90,1217,1217,1.90
				,41549,FRANQUIA_DADOS_12MB_2.50,FRANQUIA_DADOS_12MB_2.50,1217,1217,2.50
				,41550,FRANQUIA_DADOS_12MB_2.90,FRANQUIA_DADOS_12MB_2.90,1217,1217,2.90
				,41551,FRANQUIA_DADOS_12MB_3.50,FRANQUIA_DADOS_12MB_3.50,1217,1217,3.50
				,41552,FRANQUIA_DADOS_12MB_3.90,FRANQUIA_DADOS_12MB_3.90,1217,1217,3.90
				,41553,FRANQUIA_DADOS_12MB_4.50,FRANQUIA_DADOS_12MB_4.50,1217,1217,4.50
				,41554,FRANQUIA_DADOS_12MB_4.90,FRANQUIA_DADOS_12MB_4.90,1217,1217,4.90
				,41555,FRANQUIA_DADOS_12MB_5.90,FRANQUIA_DADOS_12MB_5.90,1217,1217,5.90
				,41556,FRANQUIA_DADOS_12MB_6.90,FRANQUIA_DADOS_12MB_6.90,1217,1217,6.90
				,41557,FRANQUIA_DADOS_12MB_7.90,FRANQUIA_DADOS_12MB_7.90,1217,1217,7.90
				,41558,FRANQUIA_DADOS_12MB_8.00,FRANQUIA_DADOS_12MB_8.00,1217,1217,8.00
				,41559,FRANQUIA_DADOS_12MB_8.90,FRANQUIA_DADOS_12MB_8.90,1217,1217,8.90
